"SECONDS";"PID";"VALUE";"UNITS";
"39241.8745192";"Potência instantânea do motor (baseado no consumo de combustível)";"6.676958120500962";"hp";
"39241.8745192";"Preço do combustível usado";"0.031716689489763306";"R$";
"39241.8745192";"Preço do combustível usado (Hoje)";"0.03171602";"R$";
"39241.8745192";"Preço do combustível usado (Semana)";"0.03171602";"R$";
"39241.8745192";"Preço do combustível usado (total)";"0.03171602";"R$";
"39241.8745192";"RPM do motor";"1261";"rpm";
"39241.8745192";"RPM do motor x1000";"1.3";"rpm";
"39242.2007445";"Espaço livre no tanque de combustível";"37.450980392156865";"L";
"39242.2007445";"Nível de combustível (%)";"25.098039215686274";"%";
"39242.2007445";"Nível de combustível (V)";"12.549019607843139";"L";
"39242.2549479";"Ajuste de longo prazo do sensor de oxigênio secundário Bank 1";"0";"%";
"39242.3443726";"Aceleração";"0";"g";
"39242.3443726";"Consumo instantâneo de combustível (l/100km)";"7.1112606090978705";"L/100km";
"39242.3443726";"Distância percorrida";"0.21173440497222223";"km";
"39242.3443726";"Distância percorrida (Hoje)";"0.211738";"km";
"39242.3443726";"Distância percorrida (Semana)";"0.211738";"km";
"39242.3443726";"Distância percorrida (total)";"0.211738";"km";
"39242.3443726";"Velocidade do veículo";"24";"km/h";
"39242.3443726";"Velocidade média";"19.38687763160863";"km/h";
"39242.4516255";"Boost calculado";"-0.6332500000000001";"bar";
"39242.4516255";"Pressão absoluta do coletor de 
admissão";"38";"kPa";
"39242.5308015";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39242.642586";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39242.642586";"Posição da borboleta de admissão";"14.117647058823529";"%";
"39242.6959783";"Combustível usado";"0.0318576860543671";"L";
"39242.6959783";"Combustível usado (Hoje)";"0.031857";"L";
"39242.6959783";"Combustível usado (Semana)";"0.031857";"L";
"39242.6959783";"Combustível usado (total)";"0.031857";"L";
"39242.6959783";"Consumo instantâneo de combustível (l/h)";"1.9933472027878292";"L/h";
"39242.6959783";"Consumo médio de combustível (l/100km)";"15.046060208564857";"L/100km";
"39242.6959783";"Consumo médio de combustível (l/100km) (Hoje)";"15.045480735626104";"L/100km";
"39242.6959783";"Consumo médio de combustível (l/100km) (Semana)";"15.045480735626104";"L/100km";
"39242.6959783";"Consumo médio de combustível (l/100km) (total)";"15.045480735626104";"L/100km";
"39242.6959783";"Consumo médio de combustível (l/100km) 10 sec";"15.997673069941822";"L/100km";
"39242.6959783";"Potência instantânea do motor (baseado no consumo de combustível)";"7.798368744685263";"hp";
"39242.6959783";"Preço do combustível usado";"0.03217626291491077";"R$";
"39242.6959783";"Preço do combustível usado (Hoje)";"0.03217557";"R$";
"39242.6959783";"Preço do combustível usado (Semana)";"0.03217557";"R$";
"39242.6959783";"Preço do combustível usado (total)";"0.03217557";"R$";
"39242.6959783";"RPM do motor";"1279";"rpm";
"39242.6959783";"RPM do motor x1000";"1.3";"rpm";
"39242.9484715";"Espaço livre no tanque de combustível";"38.431372549019606";"L";
"39242.9484715";"Nível de combustível (%)";"23.137254901960784";"%";
"39242.9484715";"Nível de combustível (V)";"11.568627450980392";"L";
"39243.0153501";"Ajuste de longo prazo do sensor de oxigênio secundário Bank 1";"0";"%";
"39243.0911199";"Aceleração";"-0.009279721397379662";"g";
"39243.0911199";"Consumo instantâneo de combustível (l/100km)";"8.305613344949288";"L/100km";
"39243.0911199";"Distância percorrida";"0.2167148096388889";"km";
"39243.0911199";"Distância percorrida (Hoje)";"0.216718";"km";
"39243.0911199";"Distância percorrida (Semana)";"0.216718";"km";
"39243.0911199";"Distância percorrida (total)";"0.216718";"km";
"39243.0911199";"Velocidade do veículo";"24";"km/h";
"39243.0911199";"Velocidade média";"19.472895824480958";"km/h";
"39243.1733456";"Boost calculado";"-0.6132500000000001";"bar";
"39243.1733456";"Pressão absoluta do coletor de 
admissão";"40";"kPa";
"39243.2410897";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39243.3538873";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39243.3538873";"Posição da borboleta de admissão";"14.901960784313726";"%";
"39243.4087198";"Combustível usado";"0.032275936959421374";"L";
"39243.4087198";"Combustível usado (Hoje)";"0.032275";"L";
"39243.4087198";"Combustível usado (Semana)";"0.032275";"L";
"39243.4087198";"Combustível usado (total)";"0.032275";"L";
"39243.4087198";"Consumo instantâneo de combustível (l/h)";"2.1130251406861644";"L/h";
"39243.4087198";"Consumo médio de combustível (l/100km)";"14.8932770276303";"L/100km";
"39243.4087198";"Consumo médio de combustível (l/100km) (Hoje)";"14.892625439511255";"L/100km";
"39243.4087198";"Consumo médio de combustível (l/100km) (Semana)";"14.892625439511255";"L/100km";
"39243.4087198";"Consumo médio de combustível (l/100km) (total)";"14.892625439511255";"L/100km";
"39243.4087198";"Consumo médio de combustível (l/100km) 10 sec";"15.91878763834814";"L/100km";
"39243.4087198";"Potência instantânea do motor (baseado no consumo de combustível)";"8.266572522245683";"hp";
"39243.4087198";"Preço do combustível usado";"0.03259869632901559";"R$";
"39243.4087198";"Preço do combustível usado (Hoje)";"0.03259775";"R$";
"39243.4087198";"Preço do combustível usado (Semana)";"0.03259775";"R$";
"39243.4087198";"Preço do combustível usado (total)";"0.03259775";"R$";
"39243.4087198";"RPM do motor";"1288";"rpm";
"39243.4087198";"RPM do motor x1000";"1.3";"rpm";
"39243.6728276";"Espaço livre no tanque de combustível";"39.01960784313725";"L";
"39243.6728276";"Nível de combustível (%)";"21.96078431372549";"%";
"39243.6728276";"Nível de combustível (V)";"10.980392156862745";"L";
"39243.7276593";"Ajuste de longo prazo do sensor de oxigênio secundário Bank 1";"0";"%";
"39243.8129252";"Aceleração";"0.009502212532951693";"g";
"39243.8129252";"Consumo instantâneo de combustível (l/100km)";"8.452100562744658";"L/100km";
"39243.8129252";"Distância percorrida";"0.22173117422222222";"km";
"39243.8129252";"Distância percorrida (Hoje)";"0.221734";"km";
"39243.8129252";"Distância percorrida (Semana)";"0.221734";"km";
"39243.8129252";"Distância percorrida (total)";"0.221734";"km";
"39243.8129252";"Velocidade do veículo";"25";"km/h";
"39243.8129252";"Velocidade média";"19.57078353955645";"km/h";
"39243.9201993";"Boost calculado";"-0.6032500000000001";"bar";
"39243.9201993";"Pressão absoluta do coletor de 
admissão";"41";"kPa";
"39244.0028371";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39244.1235356";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39244.1235356";"Posição da borboleta de admissão";"13.72549019607843";"%";
"39244.1732992";"Combustível usado";"0.032746701681770664";"L";
"39244.1732992";"Combustível usado (Hoje)";"0.032746";"L";
"39244.1732992";"Combustível usado (Semana)";"0.032746";"L";
"39244.1732992";"Combustível usado (total)";"0.032746";"L";
"39244.1732992";"Consumo instantâneo de combustível (l/h)";"2.217979165045945";"L/h";
"39244.1732992";"Consumo médio de combustível (l/100km)";"14.768650279618075";"L/100km";
"39244.1732992";"Consumo médio de combustível (l/100km) (Hoje)";"14.76814561591817";"L/100km";
"39244.1732992";"Consumo médio de combustível (l/100km) (Semana)";"14.76814561591817";"L/100km";
"39244.1732992";"Consumo médio de combustível (l/100km) (total)";"14.76814561591817";"L/100km";
"39244.1732992";"Consumo médio de combustível (l/100km) 10 sec";"15.773308136569156";"L/100km";
"39244.1732992";"Potência instantânea do motor (baseado no consumo de combustível)";"8.677173436151481";"hp";
"39244.1732992";"Preço do combustível usado";"0.03307416869858837";"R$";
"39244.1732992";"Preço do combustível usado (Hoje)";"0.03307346";"R$";
"39244.1732992";"Preço do combustível usado (Semana)";"0.03307346";"R$";
"39244.1732992";"Preço do combustível usado (total)";"0.03307346";"R$";
"39244.1732992";"RPM do motor";"1319";"rpm";
"39244.1732992";"RPM do motor x1000";"1.3";"rpm";
"39244.3993462";"Espaço livre no tanque de combustível";"40";"L";
"39244.3993462";"Nível de combustível (%)";"20";"%";
"39244.3993462";"Nível de combustível (V)";"10";"L";
"39244.4861954";"Ajuste de longo prazo do sensor de oxigênio secundário Bank 1";"0";"%";
"39244.5700325";"Aceleração";"0.009331616615679243";"g";
"39244.5700325";"Consumo instantâneo de combustível (l/100km)";"8.87191666018378";"L/100km";
"39244.5700325";"Distância percorrida";"0.22697471033333333";"km";
"39244.5700325";"Distância percorrida (Hoje)";"0.226978";"km";
"39244.5700325";"Distância percorrida (Semana)";"0.226978";"km";
"39244.5700325";"Distância percorrida (total)";"0.226978";"km";
"39244.5700325";"Velocidade do veículo";"25";"km/h";
"39244.5700325";"Velocidade média";"19.66946521019472";"km/h";
"39244.6776265";"Boost calculado";"-0.6332500000000001";"bar";
"39244.6776265";"Pressão absoluta do coletor de 
admissão";"38";"kPa";
"39244.7346737";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39244.8394884";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39244.8394884";"Posição da borboleta de admissão";"12.941176470588236";"%";
"39244.9025626";"Combustível usado";"0.03316066206993199";"L";
"39244.9025626";"Combustível usado (Hoje)";"0.03316";"L";
"39244.9025626";"Combustível usado (Semana)";"0.03316";"L";
"39244.9025626";"Combustível usado (total)";"0.03316";"L";
"39244.9025626";"Consumo instantâneo de combustível (l/h)";"2.041661325763922";"L/h";
"39244.9025626";"Consumo médio de combustível (l/100km)";"14.609848833481271";"L/100km";
"39244.9025626";"Consumo médio de combustível (l/100km) (Hoje)";"14.60934539911357";"L/100km";
"39244.9025626";"Consumo médio de combustível (l/100km) (Semana)";"14.60934539911357";"L/100km";
"39244.9025626";"Consumo médio de combustível (l/100km) (total)";"14.60934539911357";"L/100km";
"39244.9025626";"Consumo médio de combustível (l/100km) 10 sec";"15.629173464189916";"L/100km";
"39244.9025626";"Potência instantânea do motor (baseado no consumo de combustível)";"7.987383155228849";"hp";
"39244.9025626";"Preço do combustível usado";"0.033492268690631315";"R$";
"39244.9025626";"Preço do combustível usado (Hoje)";"0.0334916";"R$";
"39244.9025626";"Preço do combustível usado (Semana)";"0.0334916";"R$";
"39244.9025626";"Preço do combustível usado (total)";"0.0334916";"R$";
"39244.9025626";"RPM do motor";"1310";"rpm";
"39244.9025626";"RPM do motor x1000";"1.3";"rpm";
"39245.1272511";"Espaço livre no tanque de combustível";"39.21568627450981";"L";
"39245.1272511";"Nível de combustível (%)";"21.568627450980394";"%";
"39245.1272511";"Nível de combustível (V)";"10.784313725490197";"L";
"39245.1922114";"Ajuste de longo prazo do sensor de oxigênio secundário Bank 1";"0";"%";
"39245.2678378";"Aceleração";"0.009688998313233959";"g";
"39245.2678378";"Consumo instantâneo de combustível (l/100km)";"8.166645303055688";"L/100km";
"39245.2678378";"Distância percorrida";"0.23183090616666666";"km";
"39245.2678378";"Distância percorrida (Hoje)";"0.231834";"km";
"39245.2678378";"Distância percorrida (Semana)";"0.231834";"km";
"39245.2678378";"Distância percorrida (total)";"0.231834";"km";
"39245.2678378";"Velocidade do veículo";"25";"km/h";
"39245.2678378";"Velocidade média";"19.75771064626408";"km/h";
"39245.3512456";"Boost calculado";"-0.70325";"bar";
"39245.3512456";"Pressão absoluta do coletor de 
admissão";"31";"kPa";
"39245.4375591";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39245.5228174";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39245.5228174";"Posição da borboleta de admissão";"12.941176470588236";"%";
"39245.5862194";"Combustível usado";"0.033475926314558195";"L";
"39245.5862194";"Combustível usado (Hoje)";"0.033475";"L";
"39245.5862194";"Combustível usado (Semana)";"0.033475";"L";
"39245.5862194";"Combustível usado (total)";"0.033475";"L";
"39245.5862194";"Consumo instantâneo de combustível (l/h)";"1.6604801212309794";"L/h";
"39245.5862194";"Consumo médio de combustível (l/100km)";"14.439803073750598";"L/100km";
"39245.5862194";"Consumo médio de combustível (l/100km) (Hoje)";"14.439210814634608";"L/100km";
"39245.5862194";"Consumo médio de combustível (l/100km) (Semana)";"14.439210814634608";"L/100km";
"39245.5862194";"Consumo médio de combustível (l/100km) (total)";"14.439210814634608";"L/100km";
"39245.5862194";"Consumo médio de combustível (l/100km) 10 sec";"15.483899268936511";"L/100km";
"39245.5862194";"Potência instantânea do motor (baseado no consumo de combustível)";"6.49612684657684";"hp";
"39245.5862194";"Preço do combustível usado";"0.03381068557770378";"R$";
"39245.5862194";"Preço do combustível usado (Hoje)";"0.03380975";"R$";
"39245.5862194";"Preço do combustível usado (Semana)";"0.03380975";"R$";
"39245.5862194";"Preço do combustível usado (total)";"0.03380975";"R$";
"39245.5862194";"RPM do motor";"1306";"rpm";
"39245.5862194";"RPM do motor x1000";"1.3";"rpm";
"39245.8683188";"Espaço livre no tanque de combustível";"36.86274509803921";"L";
"39245.8683188";"Nível de combustível (%)";"26.274509803921568";"%";
"39245.8683188";"Nível de combustível (V)";"13.137254901960784";"L";
"39245.9193988";"Ajuste de longo prazo do sensor de oxigênio secundário Bank 1";"0";"%";
"39245.9951806";"Aceleração";"0";"g";
"39245.9951806";"Consumo instantâneo de combustível (l/100km)";"6.918667171795748";"L/100km";
"39245.9951806";"Distância percorrida";"0.23667722616666664";"km";
"39245.9951806";"Distância percorrida (Hoje)";"0.23668";"km";
"39245.9951806";"Distância percorrida (Semana)";"0.23668";"km";
"39245.9951806";"Distância percorrida (total)";"0.23668";"km";
"39245.9951806";"Velocidade do veículo";"24";"km/h";
"39245.9951806";"Velocidade média";"19.829482811583222";"km/h";
"39246.0877362";"Boost calculado";"-0.7432500000000001";"bar";
"39246.0877362";"Pressão absoluta do coletor de 
admissão";"27";"kPa";
"39246.1638628";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39246.2505214";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39246.2505214";"Posição da borboleta de admissão";"12.549019607843137";"%";
"39246.315235";"Combustível usado";"0.03376095923534659";"L";
"39246.315235";"Combustível usado (Hoje)";"0.03376";"L";
"39246.315235";"Combustível usado (Semana)";"0.03376";"L";
"39246.315235";"Combustível usado (total)";"0.03376";"L";
"39246.315235";"Consumo instantâneo de combustível (l/h)";"1.407466687750914";"L/h";
"39246.315235";"Consumo médio de combustível (l/100km)";"14.264557592698981";"L/100km";
"39246.315235";"Consumo médio de combustível (l/100km) (Hoje)";"14.263985127598444";"L/100km";
"39246.315235";"Consumo médio de combustível (l/100km) (Semana)";"14.263985127598444";"L/100km";
"39246.315235";"Consumo médio de combustível (l/100km) (total)";"14.263985127598444";"L/100km";
"39246.315235";"Consumo médio de combustível (l/100km) 10 sec";"15.33295936352557";"L/100km";
